type,sectionName,webPublicationDate,webTitle,webUrl,date
article,World news,2023-06-04T23:01:13Z,China’s war chest: how Beijing has rearranged the diplomatic pieces ahead of a potential conflict,https://www.theguardian.com/world/2023/jun/05/chinas-war-chest-how-beijing-has-rearranged-the-diplomatic-pieces-ahead-of-a-potential-conflict,2023-06-04
article,World news,2023-06-05T15:35:56Z,Three men accused of attacking Brigitte Macron relative appear in court,https://www.theguardian.com/world/2023/jun/05/three-men-accused-of-attacking-brigitte-macron-relative-appear-in-court,2023-06-05
article,World news,2023-06-07T03:12:48Z,"France opposed to opening of Nato liaison office in Japan, official says",https://www.theguardian.com/world/2023/jun/07/france-opposed-to-opening-of-nato-liaison-office-in-japan-official-says,2023-06-07
article,Opinion,2023-06-07T05:00:28Z,Rishi Sunak’s White House jolly can’t mask the fact that Brexit Britain is a fading power | Rafael Behr,https://www.theguardian.com/commentisfree/2023/jun/07/rishi-sunak-white-house-summit-brexit-britain-washington-europe-joe-biden,2023-06-07
article,Technology,2023-06-07T05:00:29Z,‘What should the limits be?’ The father of ChatGPT on whether AI will save humanity – or destroy it,https://www.theguardian.com/technology/2023/jun/07/what-should-the-limits-be-the-father-of-chatgpt-on-whether-ai-will-save-humanity-or-destroy-it,2023-06-07
article,Opinion,2023-06-07T17:45:36Z,The Guardian view on Sunak’s foreign policy: a Europe-shaped hole | Editorial,https://www.theguardian.com/commentisfree/2023/jun/07/the-guardian-view-on-sunaks-foreign-policy-a-europe-shaped-hole,2023-06-07
liveblog,World news,2023-06-07T21:34:36Z,"Russia-Ukraine war: counteroffensive not yet launched, says senior official; UK ‘cannot yet say Russia responsible for dam destruction’ – as it happened",https://www.theguardian.com/world/live/2023/jun/07/russia-ukraine-war-live-updates-nova-kakhovka-dam-collapse-kherson-oblast-floods-evacuations-flood-flooding-latest-news,2023-06-07
article,World news,2023-06-08T14:56:50Z,Four children and two adults injured in knife attack in French Alps,https://www.theguardian.com/world/2023/jun/08/knife-attack-french-alps-annecy,2023-06-08
liveblog,World news,2023-06-08T17:55:12Z,Russia-Ukraine war: Russian troops accused of shelling civilians during flood evacuations – as it happened,https://www.theguardian.com/world/live/2023/jun/08/russia-ukraine-war-live-first-kherson-dam-flooding-deaths-un-nuclear-watchdog-to-strengthen-presence-at-zaporizhzhia-plant,2023-06-08
article,News,2023-06-08T20:00:40Z,Corrections and clarifications,https://www.theguardian.com/news/2023/jun/08/corrections-and-clarifications,2023-06-08
article,World news,2023-06-09T14:54:10Z,Macron visits Annecy knife attack victims as two children remain critical,https://www.theguardian.com/world/2023/jun/09/macron-visit-annecy-knife-attack-victims-two-children-still-critical-condition,2023-06-09
article,World news,2023-06-10T11:34:21Z,Impunity is Putin’s middle name. Now he must pay for his crimes | Simon Tisdall,https://www.theguardian.com/world/2023/jun/10/impunity-is-putins-middle-name-now-he-must-pay-for-his-crimes,2023-06-10
article,World news,2023-06-11T14:24:36Z,Crowds in Annecy honour those who risked their lives to tackle attacker,https://www.theguardian.com/world/2023/jun/11/crowds-in-annecy-honour-those-who-risked-their-lives-to-tackle-attacker,2023-06-11
article,World news,2023-06-11T16:48:24Z,South Africa may seek way out of hosting Brics summit over Putin arrest,https://www.theguardian.com/world/2023/jun/11/south-africa-may-seek-way-out-of-hosting-brics-summit-over-putin-arrest,2023-06-11
article,Football,2023-06-13T15:09:13Z,Football Daily | Kylian Mbappé puts PSG in a pickle,https://www.theguardian.com/football/2023/jun/13/football-daily-kylian-mbappe-psg,2023-06-13
liveblog,World news,2023-06-13T18:19:29Z,"No need for martial law in Russia, says Putin; senior Russian general killed in Zaporizhzhia, says Moscow – as it happened",https://www.theguardian.com/world/live/2023/jun/13/russia-ukraine-war-live-massive-missile-attack-launched-on-city-of-kryvyi-rih-ninety-square-km-of-donetsk-retaken-says-kyiv,2023-06-13
liveblog,UK news,2023-06-13T22:49:27Z,"Nottingham: suspect believed to have killed man and used van to drive at people, police say, after three die in attack – as it happened",https://www.theguardian.com/uk-news/live/2023/jun/13/nottingham-people-killed-major-incident-police-latest-updates,2023-06-13
article,UK news,2023-06-14T10:34:23Z,Nottingham in shock after three die in early-morning attacks,https://www.theguardian.com/global/2023/jun/13/nottingham-in-shock-after-three-die-in-early-morning-attacks,2023-06-14
article,Environment,2023-06-15T17:19:53Z,Fossil fuel lobbyists will have to identify themselves when registering for Cop28,https://www.theguardian.com/environment/2023/jun/15/fossil-fuel-lobbyists-will-have-to-identify-themselves-when-registering-for-cop28,2023-06-15
article,World news,2023-06-16T14:17:01Z,EU calls Serbia and Kosovo to Brussels for crisis talks after recent tensions,https://www.theguardian.com/world/2023/jun/16/eu-calls-serbia-and-kosovo-to-brussels-for-crisis-talks-after-recent-tensions,2023-06-16
article,Environment,2023-06-17T06:00:07Z,Paris talks to focus on funding poor countries to tackle climate crisis,https://www.theguardian.com/environment/2023/jun/17/paris-talks-focus-funding-poor-countries-tackle-climate-crisis,2023-06-17
article,Environment,2023-06-18T08:00:38Z,‘Countries are drowning’: climate expert calls for urgent rethink on scale of aid for developing world,https://www.theguardian.com/environment/2023/jun/18/countries-are-drowning-climate-expert-calls-for-urgent-rethink-on-scale-of-aid-for-developing-world,2023-06-18
article,World news,2023-06-18T15:03:31Z,Lack of consensus on next Nato chief could lead to Stoltenberg staying on ,https://www.theguardian.com/world/2023/jun/18/jens-stoltenberg-next-nato-secretary-general,2023-06-18
article,Environment,2023-06-19T10:40:45Z,"A wealth tax could help poorer countries tackle climate crisis, economists say",https://www.theguardian.com/environment/2023/jun/19/wealth-tax-help-poorer-countries-tackle-climate-crisis-economists,2023-06-19
article,World news,2023-06-19T14:45:55Z,Macron’s rugby club beer stunt sparks binge-drinking row,https://www.theguardian.com/world/2023/jun/19/macron-rugby-club-beer-stunt-sparks-binge-drinking-row,2023-06-19
article,Environment,2023-06-20T10:00:31Z,"Beyond Montreal: six months after deal to halt biodiversity loss, where are we?",https://www.theguardian.com/environment/2023/jun/20/beyond-montreal-six-months-after-deal-to-halt-biodiversity-loss-where-are-we,2023-06-20
article,Environment,2023-06-20T11:06:35Z,"Debt relief urgent for poor countries hit by climate shocks, says IMF chief ",https://www.theguardian.com/environment/2023/jun/20/climate-crisis-hit-poor-countries-should-have-debt-relief-says-imf-chief,2023-06-20
liveblog,World news,2023-06-20T18:12:06Z,Russia-Ukraine war: Russia fires at rescue workers in Kherson; drone attacks reported across Ukraine – as it happened,https://www.theguardian.com/world/live/2023/jun/20/russia-ukraine-war-live-attacks-reported-across-ukraine-putin-nuclear-weapons-threat-is-real-says-biden,2023-06-20
article,World news,2023-06-20T23:01:46Z,Macron and world leaders call on private finance to help reduce global poverty,https://www.theguardian.com/world/2023/jun/21/macron-and-world-leaders-call-on-private-finance-to-help-reduce-global-poverty,2023-06-20
article,Environment,2023-06-21T06:30:05Z,Are debt-for-nature swaps the way forward for conservation?,https://www.theguardian.com/environment/2023/jun/21/are-debt-for-nature-swaps-way-forward-for-conservation-aoe,2023-06-21
liveblog,World news,2023-06-21T06:40:30Z,Explorers Club speaks of ‘cause for hope’ in Titanic sub search – as it happened,https://www.theguardian.com/uk-news/live/2023/jun/20/titanic-submarine-rescuers-missing-titan-submersible-search-latest-news,2023-06-21
article,Politics,2023-06-21T22:03:51Z,‘It’s not going to happen’: Ben Wallace expects hopes of top Nato job to be dashed,https://www.theguardian.com/politics/2023/jun/21/its-not-going-to-happen-ben-wallace-no-longer-expects-to-get-top-nato-job,2023-06-21
article,Environment,2023-06-22T10:22:11Z,Climate impact of shipping under growing scrutiny ahead of key meeting,https://www.theguardian.com/environment/2023/jun/22/climate-impact-shipping-under-growing-scrutiny-imo-meeting-seascape,2023-06-22
article,Environment,2023-06-22T18:06:08Z,World Bank offers developing countries debt pauses if hit by climate crisis,https://www.theguardian.com/environment/2023/jun/22/world-bank-offers-developing-countries-debt-pauses-if-hit-by-climate-crisis,2023-06-22
article,Opinion,2023-06-22T18:13:24Z,"The Guardian view on Macron’s green finance deal: save lives, not profits | Editorial",https://www.theguardian.com/commentisfree/2023/jun/22/the-guardian-view-on-macrons-green-finance-deal-save-lives-not-profits,2023-06-22
article,Environment,2023-06-23T08:03:32Z,Governments at Paris summit to finalise climate finance roadmap,https://www.theguardian.com/environment/2023/jun/23/governments-paris-summit-finalise-climate-finance-roadmap,2023-06-23
article,World news,2023-06-23T14:57:07Z,Paris climate finance summit fails to deliver debt forgiveness plan,https://www.theguardian.com/world/2023/jun/23/paris-climate-finance-summit-fails-to-deliver-debt-forgiveness-plan,2023-06-23
article,Environment,2023-06-23T16:03:14Z,Paris finance reforms could untie poor countries’ hands in climate crisis ,https://www.theguardian.com/environment/2023/jun/23/how-imf-aims-to-attract-private-firms-to-invest-in-green-energy-for-poor-nations,2023-06-23
article,World news,2023-06-24T16:21:15Z,Wagner mutiny: how the world reacted,https://www.theguardian.com/world/2023/jun/24/wagner-mutiny-how-the-world-reacted,2023-06-24
liveblog,World news,2023-06-25T01:20:58Z,Mercenary troops withdraw from Rostov as Prigozhin calls off rebellion – as it happened,https://www.theguardian.com/world/live/2023/jun/23/russia-ukraine-war-live-russia-investigates-mutiny-as-wagner-chief-says-evil-military-leaders-must-be-stopped,2023-06-25
article,Opinion,2023-06-25T06:00:29Z,"Amid the battle of the giants, a new global order struggles to take shape | Simon Tisdall",https://www.theguardian.com/commentisfree/2023/jun/25/new-global-order-struggles-to-take-shape-china-us-poverty-climate-migration,2023-06-25
liveblog,World news,2023-06-25T21:00:21Z,"Uprising exposes weakness of Putin’s rule, says Zelenskiy – as it happened",https://www.theguardian.com/world/live/2023/jun/25/russia-ukraine-war-live-prigozhin-to-go-to-belarus-as-rebellion-ends-and-wagner-troops-withdraw-from-rostov,2023-06-25
article,Environment,2023-06-26T07:00:01Z,"Shipping emissions could be halved without damaging trade, research finds",https://www.theguardian.com/environment/2023/jun/26/shipping-emissions-could-be-halved-without-damaging-trade-research-finds,2023-06-26
liveblog,World news,2023-06-26T21:40:42Z,Russia-Ukraine war live: Putin says Wagner uprising was ‘doomed to fail’ – as it happened,https://www.theguardian.com/world/live/2023/jun/26/russia-ukraine-war-live-kyiv-claims-advances-near-bakhmut-rouble-falls-to-15-month-low-after-wagner-rebellion,2023-06-26
article,UK news,2023-06-27T16:35:54Z,"Met police admit downloading sim of French publisher, lawyer claims",https://www.theguardian.com/uk-news/2023/jun/27/met-police-admit-downloading-sim-radical-french-publisher-lawyer-claims,2023-06-27
article,World news,2023-06-28T14:27:54Z,France police shooting: Macron says killing of teenager ‘inexcusable’,https://www.theguardian.com/world/2023/jun/27/police-officer-investigated-boy-shot-dead-paris-nanterre,2023-06-28
article,US news,2023-06-29T11:13:02Z,First Thing: Ukraine advances as Putin greets crowds in rare walkabout,https://www.theguardian.com/us-news/2023/jun/29/first-thing-ukraine-advances-as-putin-greets-crowds-in-rare-walkabout,2023-06-29
article,Opinion,2023-06-29T18:03:40Z,The Guardian view on unrest in France: the language of the unheard | Editorial,https://www.theguardian.com/commentisfree/2023/jun/29/the-guardian-view-on-unrest-in-france-the-language-of-the-unheard,2023-06-29
article,Australia news,2023-06-29T21:01:55Z,"Morning Mail: new youth detention shock, Victorian earthquake, Lyon injury",https://www.theguardian.com/australia-news/2023/jun/30/morning-mail-new-youth-detention-shock-victorian-earthquake-lyon-injury,2023-06-29
article,World news,2023-06-30T01:22:46Z,France police shooting: violence erupts for a third consecutive night,https://www.theguardian.com/world/2023/jun/29/france-police-shooting-second-night-of-unrest-as-protests-over-teenagers-death-spread,2023-06-30
article,US news,2023-06-30T09:55:28Z,Christian ‘hate group’ funds US anti-LGBTQ+ and anti-abortion organizations | First Thing,https://www.theguardian.com/us-news/2023/jun/30/first-thing-christian-hate-group-funds-us-anti-lgbtq-and-anti-abortion-organizations,2023-06-30
article,World news,2023-06-30T13:37:30Z,French police’s tendency to violence questioned after latest killing,https://www.theguardian.com/world/2023/jun/30/french-police-tendency-to-violence-questioned-after-latest-killing,2023-06-30
article,Opinion,2023-06-30T16:10:54Z,France has ignored racist police violence for decades. This uprising is the price of that denial,https://www.theguardian.com/commentisfree/2023/jun/30/france-racist-police-violence-riots-nahel,2023-06-30
liveblog,Politics,2023-06-30T16:29:38Z,Watchdog rejects Johnson’s suggestion Sue Gray’s Labour job meant she was not impartial investigating Partygate – as it happened,https://www.theguardian.com/politics/live/2023/jun/30/zac-goldsmith-resigns-as-minister-blaming-sunak-for-abandoning-global-leadership-role-on-climate-and-nature-uk-politics-live,2023-06-30
article,Politics,2023-06-30T17:02:29Z,Rishi Sunak urged to heed criticism on climate after Zac Goldsmith quits,https://www.theguardian.com/politics/2023/jun/30/rishi-sunak-urged-to-heed-criticism-on-climate-after-zac-goldsmith-quits,2023-06-30
article,World news,2023-06-30T17:05:22Z,A monument to French rage: buses torched in riots over police killing,https://www.theguardian.com/world/2023/jun/30/monument-french-rage-buses-torched-riots-police-killing,2023-06-30
article,World news,2023-06-30T20:35:43Z,"France riots: hundreds arrested in fourth night of unrest as 45,000 police deployed",https://www.theguardian.com/world/2023/jun/30/france-riots-more-than-400-arrested-as-police-officer-accused-of-shooting-teen-apologises,2023-06-30
